P_ID,STIMULI,POOL,DEPTH,LOC,ORDER,FIRST,FIRST_IT,ITEM,SAME
p2_110,4,prolific2,2,R,m,R,I19,I21,1
p2_115,2,prolific2,3,R,m,R,I19,I21,1
p2_117,3,prolific2,3,R,m,R,I19,I21,1
p2_120,1,prolific2,2,R,m,X,I19,I21,1
p2_124,2,prolific2,2,R,m,R,I19,I21,1
p2_131,1,prolific2,2,R,m,X,I19,I21,1
p2_133,2,prolific2,3,R,m,R,I19,I21,1
p2_136,2,prolific2,3,R,m,R,I19,I21,1
p2_139,4,prolific2,2,R,m,X,I19,I21,1
p2_142,2,prolific2,3,R,m,X,I19,I21,0
p2_146,2,prolific2,3,R,m,R,I19,I21,1
p2_147,3,prolific2,2,R,m,R,I19,I21,1
p2_149,3,prolific2,3,R,m,R,I19,I21,0
p2_152,1,prolific2,2,R,m,X,I19,I21,0
p2_157,4,prolific2,3,R,m,R,I19,I21,1
p2_158,3,prolific2,2,R,m,X,I19,I21,1
p2_160,4,prolific2,3,R,m,R,I19,I21,1
p2_164,2,prolific2,3,R,m,R,I19,I21,1
p2_169,4,prolific2,3,R,m,R,I19,I21,1
p2_172,2,prolific2,2,R,m,X,I19,I21,1
p2_173,3,prolific2,3,R,m,R,I19,I21,1
p1_002,1,prolific1,2,R,m,X,I19,I22,1
p1_007,2,prolific1,3,R,m,X,I19,I22,0
p1_009,1,prolific1,2,R,m,X,I19,I22,0
p1_012,4,prolific1,3,R,m,R,I19,I22,1
p1_016,2,prolific1,3,R,m,R,I19,I22,1
p1_026,4,prolific1,2,R,m,R,I19,I22,1
p1_029,4,prolific1,3,R,m,L,I19,I22,1
p1_030,1,prolific1,2,R,m,X,I19,I22,0
p1_034,4,prolific1,3,R,m,R,I19,I22,1
p1_036,4,prolific1,2,R,m,R,I19,I22,1
p1_039,3,prolific1,3,R,m,R,I19,I22,1
p1_043,1,prolific1,2,R,m,X,I19,I22,1
p1_046,1,prolific1,2,R,m,X,I19,I22,0
p1_047,1,prolific1,3,R,m,X,I19,I22,1
p1_050,3,prolific1,2,R,m,L,I19,I22,0
p1_052,4,prolific1,3,R,m,R,I19,I22,1
p1_058,4,prolific1,3,R,m,R,I19,I22,1
p1_061,3,prolific1,3,R,m,R,I19,I22,1
p1_062,2,prolific1,2,R,m,R,I19,I22,1
p1_064,4,prolific1,2,R,m,X,I19,I22,1
p1_068,4,prolific1,3,R,m,R,I19,I22,1
p1_075,1,prolific1,2,R,m,X,I19,I22,0
p1_078,1,prolific1,3,R,m,R,I19,I22,1
p1_079,2,prolific1,2,R,m,X,I19,I22,1
p1_083,3,prolific1,3,R,m,X,I19,I22,1
p1_085,2,prolific1,2,R,m,L,I19,I22,1
p1_088,2,prolific1,3,R,m,R,I19,I22,1
p1_090,4,prolific1,2,R,m,X,I19,I22,1
p1_096,3,prolific1,2,R,m,R,I19,I22,1
p1_099,1,prolific1,3,R,m,X,I19,I22,0
p1_100,1,prolific1,2,R,m,L,I19,I22,0
p1_104,3,prolific1,3,R,m,R,I19,I22,1
p1_107,1,prolific1,2,R,m,X,I19,I22,0
p1_112,4,prolific1,2,R,m,R,I19,I22,1
p1_116,3,prolific1,3,R,m,R,I19,I22,1
p1_117,2,prolific1,2,R,m,R,I19,I22,1
p1_121,4,prolific1,3,R,m,R,I19,I22,1
p1_124,3,prolific1,3,R,m,L,I19,I22,1
p1_129,3,prolific1,3,R,m,R,I19,I22,1
p1_131,1,prolific1,2,R,m,X,I19,I22,1
p1_135,2,prolific1,3,R,m,R,I19,I22,1
p1_137,2,prolific1,2,R,m,R,I19,I22,1
p1_140,1,prolific1,2,R,m,X,I19,I22,0
p1_145,3,prolific1,2,R,m,X,I19,I22,1
p1_151,1,prolific1,3,R,m,R,I19,I22,1
p1_152,4,prolific1,2,R,m,R,I19,I22,1
p1_154,1,prolific1,3,R,m,R,I19,I22,1
p1_157,1,prolific1,2,R,m,X,I19,I22,1
r1_004,4,rep,2,R,m,X,I19,I22,0
r1_008,4,rep,2,R,m,R,I19,I22,1
r1_010,3,rep,3,R,m,R,I19,I22,1
r1_016,1,rep,3,R,m,X,I19,I22,0
r1_018,1,rep,3,R,m,R,I19,I22,1
r1_019,4,rep,2,R,m,R,I19,I22,1
r1_021,4,rep,2,R,m,R,I19,I22,1
r1_025,4,rep,2,R,m,R,I19,I22,1
r1_026,1,rep,3,R,m,X,I19,I22,0
r1_030,3,rep,3,R,m,R,I19,I22,1
r1_031,4,rep,2,R,m,R,I19,I22,1
r1_036,1,rep,3,R,m,X,I19,I22,0
r1_043,1,rep,3,R,m,X,I19,I22,0
r1_045,1,rep,3,R,m,X,I19,I22,0
r1_047,4,rep,2,R,m,R,I19,I22,1
r1_051,4,rep,2,R,m,R,I19,I22,1
r1_055,4,rep,2,R,m,R,I19,I22,1
r1_062,1,rep,3,R,m,X,I19,I22,0
r1_067,2,rep,2,R,m,R,I19,I22,1
r1_070,1,rep,3,R,m,X,I19,I22,0
r1_071,2,rep,2,R,m,R,I19,I22,1
r1_074,1,rep,3,R,m,R,I19,I22,1
r1_080,4,rep,2,R,m,R,I19,I22,1
p2_001,1,prolific2,2,R,m,X,I19,I22,1
p2_006,2,prolific2,3,R,m,R,I19,I22,1
p2_010,1,prolific2,2,R,m,X,I19,I22,1
p2_011,2,prolific2,3,R,m,R,I19,I22,1
p2_015,2,prolific2,2,R,m,R,I19,I22,1
p2_018,4,prolific2,2,R,m,R,I19,I22,1
p2_020,3,prolific2,3,R,m,R,I19,I22,1
p2_023,4,prolific2,3,R,m,R,I19,I22,1
p2_024,1,prolific2,2,R,m,R,I19,I22,1
p2_030,3,prolific2,3,R,m,R,I19,I22,1
p2_032,1,prolific2,2,R,m,X,I19,I22,0
p2_034,1,prolific2,3,R,m,X,I19,I22,1
p2_035,3,prolific2,2,R,m,R,I19,I22,1
p2_041,2,prolific2,3,R,m,R,I19,I22,1
p2_042,4,prolific2,2,R,m,R,I19,I22,1
p2_043,3,prolific2,2,R,m,X,I19,I22,1
p2_045,4,prolific2,2,R,m,R,I19,I22,1
p2_047,2,prolific2,3,R,m,R,I19,I22,1
p2_049,2,prolific2,3,R,m,R,I19,I22,1
p2_051,3,prolific2,2,R,m,X,I19,I22,1
p2_054,2,prolific2,3,R,m,R,I19,I22,1
p2_057,4,prolific2,2,R,m,R,I19,I22,1
p2_059,3,prolific2,2,R,m,X,I19,I22,1
p2_060,4,prolific2,3,R,m,R,I19,I22,1
p2_064,3,prolific2,2,R,m,R,I19,I22,0
p2_068,3,prolific2,3,R,m,R,I19,I22,1
p2_070,1,prolific2,2,R,m,X,I19,I22,0
p2_074,4,prolific2,2,R,m,X,I19,I22,0
p2_075,3,prolific2,3,R,m,R,I19,I22,1
p2_077,1,prolific2,3,R,m,X,I19,I22,0
p2_079,1,prolific2,2,R,m,X,I19,I22,0
p2_083,1,prolific2,3,R,m,X,I19,I22,1
p2_086,3,prolific2,2,R,m,X,I19,I22,1
p2_093,2,prolific2,3,R,m,R,I19,I22,1
p2_101,2,prolific2,3,R,m,R,I19,I22,1
p2_102,4,prolific2,2,R,m,R,I19,I22,1
p2_103,4,prolific2,3,R,m,R,I19,I22,1
p2_109,4,prolific2,3,R,m,R,I19,I22,1
p2_110,4,prolific2,2,R,m,R,I19,I22,1
p2_115,2,prolific2,3,R,m,R,I19,I22,1
p2_117,3,prolific2,3,R,m,R,I19,I22,1
p2_120,1,prolific2,2,R,m,X,I19,I22,1
p2_124,2,prolific2,2,R,m,R,I19,I22,1
p2_131,1,prolific2,2,R,m,X,I19,I22,0
p2_133,2,prolific2,3,R,m,R,I19,I22,1
p2_136,2,prolific2,3,R,m,R,I19,I22,1
p2_139,4,prolific2,2,R,m,X,I19,I22,1
p2_142,2,prolific2,3,R,m,X,I19,I22,0
p2_146,2,prolific2,3,R,m,R,I19,I22,1
p2_147,3,prolific2,2,R,m,R,I19,I22,1
p2_149,3,prolific2,3,R,m,R,I19,I22,1
p2_152,1,prolific2,2,R,m,X,I19,I22,0
p2_157,4,prolific2,3,R,m,R,I19,I22,1
p2_158,3,prolific2,2,R,m,X,I19,I22,1
p2_160,4,prolific2,3,R,m,R,I19,I22,1
p2_164,2,prolific2,3,R,m,R,I19,I22,1
p2_169,4,prolific2,3,R,m,R,I19,I22,1
p2_172,2,prolific2,2,R,m,X,I19,I22,1
p2_173,3,prolific2,3,R,m,R,I19,I22,1
p1_002,1,prolific1,2,R,m,X,I19,I23,0
p1_007,2,prolific1,3,R,m,X,I19,I23,0
p1_009,1,prolific1,2,R,m,X,I19,I23,0
p1_012,4,prolific1,3,R,m,R,I19,I23,1
p1_016,2,prolific1,3,R,m,R,I19,I23,1
p1_026,4,prolific1,2,R,m,R,I19,I23,1
p1_029,4,prolific1,3,R,m,L,I19,I23,1
p1_030,1,prolific1,2,R,m,X,I19,I23,0
p1_034,4,prolific1,3,R,m,R,I19,I23,1
p1_036,4,prolific1,2,R,m,R,I19,I23,1
p1_039,3,prolific1,3,R,m,R,I19,I23,1
p1_043,1,prolific1,2,R,m,X,I19,I23,0
p1_046,1,prolific1,2,R,m,X,I19,I23,0
p1_047,1,prolific1,3,R,m,X,I19,I23,0
p1_050,3,prolific1,2,R,m,L,I19,I23,0
p1_052,4,prolific1,3,R,m,R,I19,I23,1
p1_058,4,prolific1,3,R,m,R,I19,I23,1
p1_061,3,prolific1,3,R,m,R,I19,I23,1
p1_062,2,prolific1,2,R,m,R,I19,I23,1
p1_064,4,prolific1,2,R,m,X,I19,I23,0
p1_068,4,prolific1,3,R,m,R,I19,I23,1
p1_075,1,prolific1,2,R,m,X,I19,I23,0
p1_078,1,prolific1,3,R,m,R,I19,I23,1
p1_079,2,prolific1,2,R,m,X,I19,I23,1
p1_083,3,prolific1,3,R,m,X,I19,I23,0
p1_085,2,prolific1,2,R,m,L,I19,I23,1
p1_088,2,prolific1,3,R,m,R,I19,I23,1
p1_090,4,prolific1,2,R,m,X,I19,I23,0
p1_096,3,prolific1,2,R,m,R,I19,I23,1
p1_099,1,prolific1,3,R,m,X,I19,I23,0
p1_100,1,prolific1,2,R,m,L,I19,I23,0
p1_104,3,prolific1,3,R,m,R,I19,I23,1
p1_107,1,prolific1,2,R,m,X,I19,I23,0
p1_112,4,prolific1,2,R,m,R,I19,I23,1
p1_116,3,prolific1,3,R,m,R,I19,I23,1
p1_117,2,prolific1,2,R,m,R,I19,I23,1
p1_121,4,prolific1,3,R,m,R,I19,I23,1
p1_124,3,prolific1,3,R,m,L,I19,I23,1
p1_129,3,prolific1,3,R,m,R,I19,I23,1
p1_131,1,prolific1,2,R,m,X,I19,I23,1
p1_135,2,prolific1,3,R,m,R,I19,I23,1
p1_137,2,prolific1,2,R,m,R,I19,I23,1
p1_140,1,prolific1,2,R,m,X,I19,I23,0
p1_145,3,prolific1,2,R,m,X,I19,I23,1
p1_151,1,prolific1,3,R,m,R,I19,I23,1
p1_152,4,prolific1,2,R,m,R,I19,I23,1
p1_154,1,prolific1,3,R,m,R,I19,I23,1
p1_157,1,prolific1,2,R,m,X,I19,I23,0
r1_004,4,rep,2,R,m,X,I19,I23,0
r1_008,4,rep,2,R,m,R,I19,I23,1
r1_010,3,rep,3,R,m,R,I19,I23,1
r1_016,1,rep,3,R,m,X,I19,I23,0
r1_018,1,rep,3,R,m,R,I19,I23,1
r1_019,4,rep,2,R,m,R,I19,I23,1
r1_021,4,rep,2,R,m,R,I19,I23,1
r1_025,4,rep,2,R,m,R,I19,I23,1
r1_026,1,rep,3,R,m,X,I19,I23,0
r1_030,3,rep,3,R,m,R,I19,I23,1
r1_031,4,rep,2,R,m,R,I19,I23,1
r1_036,1,rep,3,R,m,X,I19,I23,0
r1_043,1,rep,3,R,m,X,I19,I23,0
r1_045,1,rep,3,R,m,X,I19,I23,0
r1_047,4,rep,2,R,m,R,I19,I23,1
r1_051,4,rep,2,R,m,R,I19,I23,1
r1_055,4,rep,2,R,m,R,I19,I23,1
r1_062,1,rep,3,R,m,X,I19,I23,0
r1_067,2,rep,2,R,m,R,I19,I23,1
r1_070,1,rep,3,R,m,X,I19,I23,0
r1_071,2,rep,2,R,m,R,I19,I23,1
r1_074,1,rep,3,R,m,R,I19,I23,0
r1_080,4,rep,2,R,m,R,I19,I23,1
p2_001,1,prolific2,2,R,m,X,I19,I23,1
p2_006,2,prolific2,3,R,m,R,I19,I23,1
p2_010,1,prolific2,2,R,m,X,I19,I23,0
p2_011,2,prolific2,3,R,m,R,I19,I23,1
p2_015,2,prolific2,2,R,m,R,I19,I23,1
p2_018,4,prolific2,2,R,m,R,I19,I23,1
p2_020,3,prolific2,3,R,m,R,I19,I23,1
p2_023,4,prolific2,3,R,m,R,I19,I23,1
p2_024,1,prolific2,2,R,m,R,I19,I23,1
p2_030,3,prolific2,3,R,m,R,I19,I23,1
p2_032,1,prolific2,2,R,m,X,I19,I23,0
p2_034,1,prolific2,3,R,m,X,I19,I23,0
p2_035,3,prolific2,2,R,m,R,I19,I23,1
p2_041,2,prolific2,3,R,m,R,I19,I23,1
p2_042,4,prolific2,2,R,m,R,I19,I23,1
p2_043,3,prolific2,2,R,m,X,I19,I23,0
p2_045,4,prolific2,2,R,m,R,I19,I23,1
p2_047,2,prolific2,3,R,m,R,I19,I23,1
p2_049,2,prolific2,3,R,m,R,I19,I23,1
p2_051,3,prolific2,2,R,m,X,I19,I23,0
p2_054,2,prolific2,3,R,m,R,I19,I23,1
p2_057,4,prolific2,2,R,m,R,I19,I23,1
p2_059,3,prolific2,2,R,m,X,I19,I23,0
p2_060,4,prolific2,3,R,m,R,I19,I23,1
p2_064,3,prolific2,2,R,m,R,I19,I23,1
p2_068,3,prolific2,3,R,m,R,I19,I23,1
p2_070,1,prolific2,2,R,m,X,I19,I23,0
p2_074,4,prolific2,2,R,m,X,I19,I23,0
p2_075,3,prolific2,3,R,m,R,I19,I23,1
p2_077,1,prolific2,3,R,m,X,I19,I23,0
p2_079,1,prolific2,2,R,m,X,I19,I23,0
p2_083,1,prolific2,3,R,m,X,I19,I23,0
p2_086,3,prolific2,2,R,m,X,I19,I23,1
p2_093,2,prolific2,3,R,m,R,I19,I23,1
p2_101,2,prolific2,3,R,m,R,I19,I23,1
p2_102,4,prolific2,2,R,m,R,I19,I23,1
p2_103,4,prolific2,3,R,m,R,I19,I23,1
p2_109,4,prolific2,3,R,m,R,I19,I23,1
p2_110,4,prolific2,2,R,m,R,I19,I23,1
p2_115,2,prolific2,3,R,m,R,I19,I23,1
p2_117,3,prolific2,3,R,m,R,I19,I23,1
p2_120,1,prolific2,2,R,m,X,I19,I23,0
p2_124,2,prolific2,2,R,m,R,I19,I23,1
p2_131,1,prolific2,2,R,m,X,I19,I23,0
p2_133,2,prolific2,3,R,m,R,I19,I23,1
p2_136,2,prolific2,3,R,m,R,I19,I23,1
p2_139,4,prolific2,2,R,m,X,I19,I23,0
p2_142,2,prolific2,3,R,m,X,I19,I23,0
p2_146,2,prolific2,3,R,m,R,I19,I23,1
p2_147,3,prolific2,2,R,m,R,I19,I23,1
p2_149,3,prolific2,3,R,m,R,I19,I23,0
p2_152,1,prolific2,2,R,m,X,I19,I23,0
p2_157,4,prolific2,3,R,m,R,I19,I23,1
p2_158,3,prolific2,2,R,m,X,I19,I23,1
p2_160,4,prolific2,3,R,m,R,I19,I23,1
p2_164,2,prolific2,3,R,m,R,I19,I23,1
p2_169,4,prolific2,3,R,m,R,I19,I23,1
p2_172,2,prolific2,2,R,m,X,I19,I23,0
p2_173,3,prolific2,3,R,m,R,I19,I23,1
p1_003,2,prolific1,2,R,b,R,I23,I15,1
p1_004,3,prolific1,3,R,b,R,I23,I15,1
p1_011,2,prolific1,2,R,b,R,I23,I15,1
p1_013,3,prolific1,2,R,b,X,I23,I15,1
p1_014,3,prolific1,3,R,b,R,I23,I15,0
p1_018,4,prolific1,3,R,b,R,I23,I15,1
p1_020,4,prolific1,3,R,b,R,I23,I15,0
p1_027,4,prolific1,2,R,b,R,I23,I15,1
p1_031,4,prolific1,3,R,b,R,I23,I15,1
p1_033,3,prolific1,2,R,b,R,I23,I15,0
p1_037,1,prolific1,2,R,b,R,I23,I15,0
p1_038,4,prolific1,3,R,b,R,I23,I15,1
p1_042,4,prolific1,3,R,b,R,I23,I15,1
p1_049,4,prolific1,3,R,b,R,I23,I15,1
p1_051,2,prolific1,2,R,b,R,I23,I15,1
p1_055,4,prolific1,3,R,b,R,I23,I15,1
p1_056,4,prolific1,2,R,b,R,I23,I15,1
p1_065,4,prolific1,3,R,b,R,I23,I15,1
p1_067,3,prolific1,2,R,b,R,I23,I15,0
p1_072,4,prolific1,2,R,b,R,I23,I15,1
p1_074,1,prolific1,3,R,b,X,I23,I15,0
p1_076,1,prolific1,2,R,b,R,I23,I15,0
p1_084,3,prolific1,2,R,b,R,I23,I15,1
p1_086,3,prolific1,3,R,b,X,I23,I15,1
p1_091,4,prolific1,3,R,b,R,I23,I15,1
p1_092,3,prolific1,2,R,b,R,I23,I15,1
p1_097,4,prolific1,3,R,b,R,I23,I15,1
p1_098,1,prolific1,2,R,b,R,I23,I15,0
p1_101,4,prolific1,2,R,b,R,I23,I15,1
p1_102,4,prolific1,3,R,b,R,I23,I15,1
p1_106,2,prolific1,3,R,b,R,I23,I15,1
p1_109,3,prolific1,2,R,b,R,I23,I15,0
p1_113,3,prolific1,2,R,b,R,I23,I15,0
p1_119,3,prolific1,2,R,b,R,I23,I15,0
p1_122,3,prolific1,2,R,b,R,I23,I15,1
p1_126,1,prolific1,3,R,b,R,I23,I15,1
p1_127,4,prolific1,2,R,b,R,I23,I15,1
p1_132,3,prolific1,3,R,b,R,I23,I15,1
p1_134,2,prolific1,2,R,b,R,I23,I15,1
p1_138,3,prolific1,3,R,b,R,I23,I15,1
p1_141,3,prolific1,2,R,b,R,I23,I15,1
p1_142,4,prolific1,3,R,b,R,I23,I15,1
p1_143,4,prolific1,2,R,b,R,I23,I15,1
p1_147,4,prolific1,2,R,b,R,I23,I15,1
p1_148,3,prolific1,3,R,b,R,I23,I15,0
p1_153,1,prolific1,2,R,b,R,I23,I15,1
r1_001,1,rep,3,R,b,R,I23,I15,0
r1_002,1,rep,3,R,b,R,I23,I15,0
r1_003,1,rep,3,R,b,R,I23,I15,1
r1_005,4,rep,2,R,b,R,I23,I15,1
r1_006,1,rep,3,R,b,R,I23,I15,0
r1_009,3,rep,3,R,b,R,I23,I15,0
r1_012,3,rep,3,R,b,R,I23,I15,0
r1_013,4,rep,2,R,b,R,I23,I15,1
r1_023,1,rep,3,R,b,R,I23,I15,0
r1_024,4,rep,2,R,b,R,I23,I15,1
r1_028,1,rep,3,R,b,R,I23,I15,0
r1_029,4,rep,2,R,b,R,I23,I15,1
r1_033,1,rep,3,R,b,R,I23,I15,0
r1_034,4,rep,2,R,b,R,I23,I15,1
r1_038,1,rep,2,R,b,L,I23,I15,0
r1_039,4,rep,3,R,b,R,I23,I15,1
r1_044,3,rep,3,R,b,R,I23,I15,0
r1_052,1,rep,3,R,b,R,I23,I15,1
r1_056,1,rep,3,R,b,R,I23,I15,0
r1_058,1,rep,3,R,b,R,I23,I15,0
r1_061,2,rep,2,R,b,R,I23,I15,1
r1_065,4,rep,2,R,b,R,I23,I15,1
r1_068,4,rep,2,R,b,R,I23,I15,1
r1_069,1,rep,3,R,b,R,I23,I15,0
r1_072,4,rep,2,R,b,R,I23,I15,0
r1_075,1,rep,3,R,b,R,I23,I15,0
p2_002,2,prolific2,2,R,b,R,I23,I15,0
p2_005,3,prolific2,3,R,b,R,I23,I15,1
p2_007,3,prolific2,3,R,b,R,I23,I15,1
p2_009,2,prolific2,2,R,b,R,I23,I15,1
p2_012,4,prolific2,3,R,b,R,I23,I15,1
p2_016,2,prolific2,3,R,b,R,I23,I15,1
p2_017,1,prolific2,2,R,b,R,I23,I15,0
p2_019,1,prolific2,2,R,b,R,I23,I15,0
p2_025,4,prolific2,3,R,b,R,I23,I15,1
p2_026,4,prolific2,2,R,b,R,I23,I15,1
p2_031,2,prolific2,3,R,b,R,I23,I15,0
p2_033,3,prolific2,2,R,b,R,I23,I15,0
p2_036,2,prolific2,2,R,b,R,I23,I15,1
p2_037,4,prolific2,3,R,b,R,I23,I15,1
p2_039,2,prolific2,2,R,b,R,I23,I15,0
p2_044,2,prolific2,2,R,b,R,I23,I15,1
p2_048,4,prolific2,3,R,b,R,I23,I15,1
p2_050,3,prolific2,2,R,b,R,I23,I15,1
p2_053,3,prolific2,3,R,b,R,I23,I15,1
p2_061,3,prolific2,2,R,b,R,I23,I15,1
p2_065,1,prolific2,3,R,b,R,I23,I15,0
p2_066,2,prolific2,2,R,b,R,I23,I15,1
p2_071,3,prolific2,3,R,b,R,I23,I15,0
p2_072,4,prolific2,2,R,b,R,I23,I15,1
p2_076,4,prolific2,3,R,b,R,I23,I15,1
p2_084,2,prolific2,2,R,b,R,I23,I15,1
p2_087,3,prolific2,3,R,b,R,I23,I15,1
p2_088,4,prolific2,2,R,b,R,I23,I15,1
p2_092,2,prolific2,3,R,b,R,I23,I15,1
p2_096,2,prolific2,3,R,b,R,I23,I15,1
p2_099,2,prolific2,2,R,b,R,I23,I15,1
p2_104,1,prolific2,3,R,b,R,I23,I15,1
p2_106,4,prolific2,3,R,b,R,I23,I15,1
p2_107,3,prolific2,2,R,b,R,I23,I15,1
p2_112,2,prolific2,2,R,b,R,I23,I15,1
p2_114,4,prolific2,3,R,b,R,I23,I15,1
p2_116,2,prolific2,2,R,b,R,I23,I15,1
p2_121,3,prolific2,3,R,b,R,I23,I15,1
p2_123,3,prolific2,2,R,b,R,I23,I15,1
p2_125,2,prolific2,2,R,b,R,I23,I15,1
p2_126,3,prolific2,3,R,b,R,I23,I15,1
p2_130,2,prolific2,2,R,b,R,I23,I15,1
p2_135,4,prolific2,2,R,b,R,I23,I15,1
p2_138,4,prolific2,3,R,b,R,I23,I15,1
p2_140,3,prolific2,2,R,b,R,I23,I15,0
p2_144,2,prolific2,2,R,b,R,I23,I15,1
p2_148,2,prolific2,2,R,b,R,I23,I15,1
p2_153,2,prolific2,3,R,b,R,I23,I15,1
p2_154,4,prolific2,2,R,b,R,I23,I15,0
p2_159,3,prolific2,2,R,b,R,I23,I15,0
p2_161,4,prolific2,3,R,b,R,I23,I15,1
p2_163,1,prolific2,2,R,b,L,I23,I15,1
p2_166,1,prolific2,2,R,b,L,I23,I15,1
p2_167,2,prolific2,3,R,b,R,I23,I15,1
p2_171,3,prolific2,3,R,b,R,I23,I15,1
p2_175,3,prolific2,2,R,b,R,I23,I15,1
p1_003,2,prolific1,2,R,b,R,I23,I16,1
p1_004,3,prolific1,3,R,b,R,I23,I16,1
p1_011,2,prolific1,2,R,b,R,I23,I16,1
p1_013,3,prolific1,2,R,b,X,I23,I16,1
p1_014,3,prolific1,3,R,b,R,I23,I16,0
p1_018,4,prolific1,3,R,b,R,I23,I16,1
p1_020,4,prolific1,3,R,b,R,I23,I16,0
p1_027,4,prolific1,2,R,b,R,I23,I16,1
p1_031,4,prolific1,3,R,b,R,I23,I16,1
p1_033,3,prolific1,2,R,b,R,I23,I16,1
p1_037,1,prolific1,2,R,b,R,I23,I16,0
p1_038,4,prolific1,3,R,b,R,I23,I16,1
p1_042,4,prolific1,3,R,b,R,I23,I16,1
p1_049,4,prolific1,3,R,b,R,I23,I16,1
p1_051,2,prolific1,2,R,b,R,I23,I16,1
p1_055,4,prolific1,3,R,b,R,I23,I16,1
p1_056,4,prolific1,2,R,b,R,I23,I16,1
p1_065,4,prolific1,3,R,b,R,I23,I16,1
p1_067,3,prolific1,2,R,b,R,I23,I16,0
p1_072,4,prolific1,2,R,b,R,I23,I16,1
p1_074,1,prolific1,3,R,b,X,I23,I16,0
p1_076,1,prolific1,2,R,b,R,I23,I16,0
p1_084,3,prolific1,2,R,b,R,I23,I16,0
p1_086,3,prolific1,3,R,b,X,I23,I16,1
p1_091,4,prolific1,3,R,b,R,I23,I16,1
p1_092,3,prolific1,2,R,b,R,I23,I16,1
p1_097,4,prolific1,3,R,b,R,I23,I16,1
p1_098,1,prolific1,2,R,b,R,I23,I16,0
p1_101,4,prolific1,2,R,b,R,I23,I16,1
p1_102,4,prolific1,3,R,b,R,I23,I16,1
p1_106,2,prolific1,3,R,b,R,I23,I16,1
p1_109,3,prolific1,2,R,b,R,I23,I16,0
p1_113,3,prolific1,2,R,b,R,I23,I16,0
p1_119,3,prolific1,2,R,b,R,I23,I16,0
p1_122,3,prolific1,2,R,b,R,I23,I16,1
p1_126,1,prolific1,3,R,b,R,I23,I16,1
p1_127,4,prolific1,2,R,b,R,I23,I16,0
p1_132,3,prolific1,3,R,b,R,I23,I16,1
p1_134,2,prolific1,2,R,b,R,I23,I16,1
p1_138,3,prolific1,3,R,b,R,I23,I16,1
p1_141,3,prolific1,2,R,b,R,I23,I16,1
p1_142,4,prolific1,3,R,b,R,I23,I16,1
p1_143,4,prolific1,2,R,b,R,I23,I16,1
p1_147,4,prolific1,2,R,b,R,I23,I16,1
p1_148,3,prolific1,3,R,b,R,I23,I16,0
p1_153,1,prolific1,2,R,b,R,I23,I16,1
r1_001,1,rep,3,R,b,R,I23,I16,0
r1_002,1,rep,3,R,b,R,I23,I16,0
r1_003,1,rep,3,R,b,R,I23,I16,1
r1_005,4,rep,2,R,b,R,I23,I16,1
r1_006,1,rep,3,R,b,R,I23,I16,0
r1_009,3,rep,3,R,b,R,I23,I16,0
r1_012,3,rep,3,R,b,R,I23,I16,1
r1_013,4,rep,2,R,b,R,I23,I16,1
r1_023,1,rep,3,R,b,R,I23,I16,0
r1_024,4,rep,2,R,b,R,I23,I16,1
r1_028,1,rep,3,R,b,R,I23,I16,0
r1_029,4,rep,2,R,b,R,I23,I16,1
r1_033,1,rep,3,R,b,R,I23,I16,0
r1_034,4,rep,2,R,b,R,I23,I16,1
r1_038,1,rep,2,R,b,L,I23,I16,0
r1_039,4,rep,3,R,b,R,I23,I16,1
r1_044,3,rep,3,R,b,R,I23,I16,0
r1_052,1,rep,3,R,b,R,I23,I16,1
r1_056,1,rep,3,R,b,R,I23,I16,0
r1_058,1,rep,3,R,b,R,I23,I16,0
r1_061,2,rep,2,R,b,R,I23,I16,1
r1_065,4,rep,2,R,b,R,I23,I16,1
r1_068,4,rep,2,R,b,R,I23,I16,1
r1_069,1,rep,3,R,b,R,I23,I16,0
r1_072,4,rep,2,R,b,R,I23,I16,1
r1_075,1,rep,3,R,b,R,I23,I16,0
p2_002,2,prolific2,2,R,b,R,I23,I16,0
p2_005,3,prolific2,3,R,b,R,I23,I16,1
p2_007,3,prolific2,3,R,b,R,I23,I16,1
p2_009,2,prolific2,2,R,b,R,I23,I16,1
p2_012,4,prolific2,3,R,b,R,I23,I16,1
p2_016,2,prolific2,3,R,b,R,I23,I16,1
p2_017,1,prolific2,2,R,b,R,I23,I16,0
p2_019,1,prolific2,2,R,b,R,I23,I16,0
p2_025,4,prolific2,3,R,b,R,I23,I16,1
p2_026,4,prolific2,2,R,b,R,I23,I16,1
p2_031,2,prolific2,3,R,b,R,I23,I16,0
p2_033,3,prolific2,2,R,b,R,I23,I16,0
p2_036,2,prolific2,2,R,b,R,I23,I16,1
p2_037,4,prolific2,3,R,b,R,I23,I16,1
p2_039,2,prolific2,2,R,b,R,I23,I16,0
p2_044,2,prolific2,2,R,b,R,I23,I16,1
p2_048,4,prolific2,3,R,b,R,I23,I16,1
p2_050,3,prolific2,2,R,b,R,I23,I16,1
p2_053,3,prolific2,3,R,b,R,I23,I16,1
p2_061,3,prolific2,2,R,b,R,I23,I16,1
p2_065,1,prolific2,3,R,b,R,I23,I16,0
p2_066,2,prolific2,2,R,b,R,I23,I16,1
p2_071,3,prolific2,3,R,b,R,I23,I16,1
p2_072,4,prolific2,2,R,b,R,I23,I16,1
